User_ID,Product_ID,Gender,Age,Occupation,City_Category,Stay_In_Current_City_Years,Marital_Status,Product_Category_1,Product_Category_2,Product_Category_3,Purchase
1004922,P00105942,M,18-25,17,C,1,0,5,,,5278
1003032,P00346642,M,26-35,0,A,1,1,8,,,7838
1001733,P00007042,M,18-25,14,B,0,1,1,,,8264
1004573,P00059442,M,51-55,16,C,1,1,6,8.0,16.0,15989
1003389,P00014542,M,18-25,0,A,0,0,8,,,5932
1001758,P00318942,F,26-35,0,B,1,0,8,16.0,,7814
1000337,P00127242,M,18-25,19,C,0,0,1,16.0,,11649
1001646,P00365142,M,26-35,20,B,1,1,6,16.0,,20032
1004744,P00375436,M,51-55,15,C,1,0,20,,,591
1003243,P00160942,M,26-35,12,B,1,1,1,16.0,,15186
1005900,P00039642,M,26-35,7,C,1,0,8,,,5928
1000386,P00173342,M,26-35,0,A,1,1,1,6.0,14.0,15587
1002781,P00351142,M,36-45,4,C,2,1,1,8.0,17.0,15543
1004124,P00249542,M,26-35,18,C,1,1,1,5.0,15.0,7939
1001642,P00298142,M,51-55,13,C,1,0,5,8.0,,5190
1005557,P00319042,M,36-45,14,C,1,1,5,,,8855
1002370,P00102342,M,51-55,1,C,2,0,8,14.0,17.0,7803
1002903,P00059642,M,26-35,16,B,2,0,1,2.0,3.0,15416
1001899,P00217442,F,46-50,6,A,1,1,1,2.0,11.0,15879
1001737,P00337542,M,36-45,20,B,3,0,5,14.0,,6951
1004241,P0095942,M,36-45,7,C,1,1,3,4.0,,5430
1002350,P00191942,M,18-25,4,C,1,1,2,3.0,4.0,12967
1000297,P00059442,M,18-25,2,C,3,1,6,8.0,16.0,16556
1004006,P00246142,M,0-17,7,C,3,0,1,15.0,17.0,11962
1005826,P00110742,M,18-25,4,A,2,1,1,2.0,8.0,15681
1005136,P00145442,M,26-35,12,B,1,0,8,15.0,,9933
1000010,P00104942,F,36-45,1,B,4+,1,5,,,7113
1000509,P00062142,M,26-35,2,A,0,1,8,16.0,,5820
1003420,P00270942,F,26-35,7,A,3,0,1,2.0,15.0,19450
1004279,P00211142,M,26-35,16,B,1,0,5,,,6941
1001884,P00323942,M,46-50,20,B,1,1,8,15.0,,8011
1002664,P00221042,M,36-45,7,B,1,0,1,17.0,,15179
1000386,P0009942,M,26-35,0,A,1,1,5,,,6940
1003280,P00033642,M,26-35,7,B,1,0,5,8.0,,5469
1000928,P00086242,F,55+,16,C,4+,1,10,,,23518
1001147,P00059742,M,26-35,20,B,3,1,1,11.0,15.0,11703
1001114,P00375436,F,18-25,9,A,2,0,20,,,593
1005654,P00350942,M,26-35,4,A,3,1,3,4.0,5.0,8033
1003902,P00025442,M,26-35,5,C,2,0,1,2.0,9.0,19597
1001196,P00129542,F,18-25,14,C,3,0,8,14.0,,7809
1003207,P00000142,M,36-45,7,A,0,0,3,4.0,5.0,8170
1002493,P00363442,M,46-50,2,B,1,1,1,,,11906
1000380,P00074342,M,26-35,2,C,1,0,5,,,8683
1001647,P00165442,M,18-25,18,B,0,0,1,15.0,16.0,8192
1000937,P00346942,M,26-35,15,A,2,1,1,5.0,,11633
1002501,P00196742,M,26-35,15,B,2,0,8,,,4241
1004458,P00220342,F,26-35,4,B,1,0,5,,,6876
1003812,P00240242,M,36-45,17,B,0,0,1,15.0,16.0,15213
1003371,P00298242,M,26-35,2,A,3,0,8,,,7988
1003842,P00145942,F,36-45,16,B,4+,0,6,8.0,13.0,16050
1005657,P00321942,M,51-55,14,A,1,0,5,,,5359
1005070,P00227842,M,26-35,2,A,0,0,2,5.0,,12999
1002059,P00222642,M,36-45,0,B,3,0,5,,,7151
1005483,P00137242,F,26-35,6,B,3,0,5,,,7001
1005269,P00280742,M,18-25,0,B,4+,0,6,8.0,,20677
1000402,P00255542,M,26-35,11,B,1,1,5,,,5367
1000245,P00225942,M,36-45,16,B,0,0,11,,,3019
1005157,P00200642,M,36-45,1,C,2,1,10,16.0,,23938
1005850,P00144242,F,26-35,7,C,1,0,5,14.0,,7044
1005519,P00178242,M,36-45,15,C,3,0,8,,,5979
1000839,P00278942,M,26-35,0,A,2,0,1,2.0,3.0,19391
1004016,P00246842,M,51-55,0,B,1,0,17,,,5599
1003412,P00155442,M,26-35,18,C,1,0,1,11.0,15.0,15863
1003509,P00040042,M,18-25,4,A,0,0,5,,,5209
1003547,P00321942,M,36-45,16,A,2,0,5,,,5357
1001866,P00159542,M,26-35,7,A,4+,1,10,15.0,16.0,18583
1000872,P00112342,M,51-55,1,B,3,1,13,16.0,,760
1001790,P00110942,M,26-35,0,C,1,0,1,2.0,,18980
1002860,P00155142,M,36-45,17,A,2,0,1,16.0,,7701
1001546,P00007242,M,26-35,4,A,4+,1,8,12.0,,7824
1005789,P00248442,M,26-35,17,A,1,0,3,4.0,,10816
1000019,P00212942,M,0-17,10,A,3,0,5,,,6935
1001932,P00370293,M,26-35,7,A,4+,0,19,,,62
1000987,P00012142,F,36-45,17,C,0,0,5,,,7174
1001389,P00174442,M,26-35,17,B,4+,1,5,,,8585
1005875,P00001742,M,26-35,4,C,1,0,8,14.0,,8114
1002510,P00187442,M,26-35,7,C,0,0,2,4.0,5.0,15896
1004803,P00237842,F,26-35,16,B,4+,0,5,,,6890
1000729,P00121342,M,36-45,12,C,0,0,1,5.0,18.0,11969
1000386,P00115442,M,26-35,0,A,1,1,8,,,9871
1001191,P00368242,F,36-45,0,B,3,1,5,11.0,,5154
1000677,P00117542,M,51-55,2,B,1,1,18,,,3790
1002232,P00365242,M,26-35,14,B,1,1,5,8.0,,8822
1003588,P00101342,M,26-35,2,B,4+,0,6,8.0,,12416
1004279,P00346142,M,26-35,16,B,1,0,1,15.0,,11732
1005943,P00288742,F,46-50,1,A,4+,1,16,,,16483
1004144,P00356942,M,18-25,4,C,3,0,8,17.0,,6058
1000524,P00014042,M,18-25,0,A,0,0,1,,,11990
1004502,P00004242,M,51-55,0,C,1,1,1,6.0,8.0,11848
1003213,P00293242,F,26-35,1,C,3,0,8,16.0,,9774
1004782,P00046742,M,46-50,1,C,2,1,1,2.0,15.0,11910
1002581,P00109542,M,26-35,11,A,1,0,8,14.0,17.0,9825
1004937,P00296542,M,36-45,0,C,1,1,8,,,10047
1005408,P00004842,M,26-35,20,C,3,0,3,4.0,12.0,8065
1002970,P00351142,M,18-25,4,A,1,0,1,8.0,17.0,15207
1003690,P00011842,M,18-25,0,B,2,0,5,14.0,,5377
1000181,P00254642,M,18-25,17,C,1,0,5,8.0,,7028
1001628,P00010242,M,18-25,20,B,1,0,5,,,7139
1002638,P00221442,M,26-35,14,B,2,0,1,2.0,5.0,12056
1002021,P00160242,M,26-35,0,C,1,0,11,,,2955
1001113,P00150442,M,18-25,4,B,3,0,5,,,3612
1005470,P00209742,M,55+,7,C,3,0,1,11.0,15.0,11618
1000772,P00032042,M,18-25,12,C,2,0,1,2.0,15.0,11609
1000767,P00112642,M,26-35,12,C,1,0,1,2.0,5.0,4362
1005733,P0096842,M,26-35,4,B,2,0,3,4.0,12.0,13439
1001891,P00295942,M,46-50,1,C,3,1,2,5.0,15.0,13042
1003724,P00153842,M,36-45,6,B,4+,0,8,14.0,16.0,8047
1000796,P00046742,M,51-55,6,B,4+,1,1,2.0,15.0,15188
1003410,P00085442,M,36-45,1,B,3,1,12,14.0,,1041
1001667,P00114942,M,51-55,16,B,4+,0,1,15.0,16.0,15222
1003443,P00057642,F,36-45,17,C,1,0,1,15.0,16.0,19380
1004343,P00135142,M,26-35,12,C,1,1,13,16.0,,587
1004384,P00110542,M,26-35,0,B,0,1,8,,,10025
1002909,P00117842,M,26-35,7,A,1,0,5,13.0,16.0,6871
1004354,P00195342,M,36-45,14,B,2,0,2,5.0,,6520
1001024,P00084042,F,36-45,1,C,1,0,12,14.0,,725
1001834,P00332242,M,36-45,5,C,4+,0,1,16.0,,15681
1003283,P00079742,M,36-45,16,C,0,1,1,2.0,15.0,11745
1000652,P0097342,M,18-25,20,C,3,0,1,15.0,16.0,11852
1003309,P00303042,M,26-35,17,C,2,1,5,,,7155
1005492,P00256642,M,18-25,4,A,4+,1,5,,,3632
1001452,P00071242,F,55+,13,C,1,1,1,15.0,16.0,15760
1005595,P00345642,M,26-35,20,B,1,0,1,15.0,16.0,15187
1004789,P00184942,M,36-45,2,A,0,0,1,8.0,17.0,19303
1000439,P00303642,M,36-45,14,B,3,1,8,14.0,,8087
1001680,P00124842,M,26-35,20,A,3,1,11,,,7406
1003841,P00024742,M,46-50,18,A,4+,0,8,11.0,,5830
1000316,P00367742,M,55+,13,C,1,0,11,15.0,,4573
1004537,P00121642,F,46-50,1,C,0,0,5,14.0,,6884
1004147,P00147942,F,51-55,7,C,1,1,1,16.0,,15837
1002221,P00051442,M,55+,17,B,0,1,8,17.0,,10048
1003082,P00253542,F,36-45,6,B,1,0,8,,,6081
1000469,P00346142,M,36-45,6,B,0,1,1,15.0,,15299
1004335,P00315642,M,36-45,0,B,3,0,8,13.0,,6195
1001968,P00363242,M,26-35,11,B,2,0,1,2.0,9.0,4366
1001987,P00148642,M,26-35,17,C,3,0,6,10.0,13.0,12630
1004141,P00000142,M,36-45,17,B,2,0,3,4.0,5.0,13563
1000321,P00151142,M,18-25,4,B,3,0,6,16.0,,12183
1004134,P00101342,F,46-50,12,C,2,0,6,8.0,,19900
1004335,P0097242,M,36-45,0,B,3,0,1,16.0,,19494
1001741,P00209742,M,36-45,7,A,4+,1,1,11.0,15.0,15897
1004630,P00108842,F,26-35,4,C,1,1,5,15.0,,7012
1004260,P00351042,M,26-35,16,C,3,1,5,,,1815
1000624,P00274442,M,26-35,1,B,3,0,1,18.0,,15495
1005908,P0097242,M,26-35,4,B,1,0,1,16.0,,19259
1000386,P00117942,M,26-35,0,A,1,1,5,15.0,,6980
1005113,P00123742,M,26-35,0,A,3,1,11,,,4460
1003386,P00332342,M,18-25,4,B,3,0,5,8.0,,3522
1002411,P00230342,F,36-45,14,B,1,0,5,14.0,,7038
1002774,P00197042,M,26-35,1,A,1,0,5,,,8893
1003045,P00118542,M,46-50,1,B,2,1,5,8.0,,8697
1002015,P00254242,M,18-25,4,B,4+,0,5,11.0,12.0,6949
1005333,P00276842,F,26-35,7,A,4+,0,5,14.0,,5368
1000302,P00118742,M,18-25,4,B,4+,0,5,11.0,,7004
1003985,P00072242,M,46-50,16,C,1,1,7,,,16266
1004126,P00177242,M,26-35,17,B,1,0,12,,,1429
1003626,P00367342,M,26-35,17,B,3,0,11,,,4460
1002402,P00246342,M,46-50,17,B,4+,0,11,15.0,,4588
1000470,P00319042,F,0-17,10,C,2,0,5,,,7117
1004436,P00289942,M,26-35,12,C,1,0,3,4.0,5.0,13700
1001284,P00041442,M,46-50,16,A,1,1,13,14.0,16.0,569
1003380,P00086442,M,51-55,0,B,2,1,8,13.0,15.0,7912
1005831,P00083842,M,26-35,1,A,2,1,5,14.0,,6966
1000737,P00178442,M,0-17,19,A,2,0,5,,,6951
1000984,P00201442,M,51-55,16,A,2,1,1,6.0,8.0,15579
1001150,P00290042,F,26-35,20,A,1,0,8,,,4255
1003121,P00187842,M,26-35,2,B,3,0,1,16.0,,15504
1002227,P00226342,M,51-55,14,C,1,1,11,15.0,,4701
1003029,P00058042,M,18-25,4,A,4+,0,8,16.0,,9872
1005509,P00282542,M,26-35,0,A,1,0,8,,,10027
1004508,P00201442,M,26-35,20,A,2,0,1,6.0,8.0,19177
1005720,P00228442,M,26-35,0,A,0,0,1,17.0,,11523
1001114,P00033042,F,18-25,9,A,2,0,5,14.0,,8905
1004207,P00126242,M,36-45,1,C,4+,0,2,4.0,5.0,9658
1004353,P00006942,M,26-35,7,A,1,0,1,5.0,6.0,15707
1001771,P00086442,M,26-35,17,C,2,1,8,13.0,15.0,10053
1002172,P00332342,M,18-25,20,B,2,0,5,8.0,,5253
1001632,P00122442,M,26-35,16,B,1,0,1,11.0,15.0,7790
1003963,P00104842,M,51-55,20,A,2,0,8,,,7863
1002072,P00059142,F,51-55,12,C,1,0,8,14.0,,6078
1001586,P00029542,M,46-50,7,B,2,1,1,2.0,18.0,11722
1001059,P00128342,F,26-35,0,B,3,0,5,12.0,14.0,1911
1000429,P00132642,M,18-25,0,C,1,0,1,,,11690
1001687,P00358242,M,26-35,3,A,1,0,8,,,10040
1000008,P00054942,M,26-35,12,C,4+,1,5,8.0,,8764
1002786,P00287342,M,26-35,4,A,2,0,5,,,7110
1000550,P00326942,M,46-50,8,B,1,1,5,14.0,,3685
1000629,P00010542,F,0-17,10,C,2,0,2,4.0,5.0,9659
1000678,P00105242,M,26-35,0,A,0,1,11,,,6109
1004736,P00248142,M,18-25,20,A,1,1,5,,,3635
1001940,P00105642,M,26-35,12,C,2,0,8,,,7936
1005894,P00119242,M,36-45,0,C,1,0,18,,,2279
1005333,P00261142,F,26-35,7,A,4+,0,1,17.0,,11712
1004041,P00173042,M,18-25,3,B,2,0,13,15.0,16.0,748
1004965,P00036742,M,0-17,10,C,1,0,1,16.0,,15647
1006036,P00114642,F,26-35,15,B,4+,1,5,8.0,,7137
1001591,P00129542,M,51-55,7,C,1,1,8,14.0,,9905
1003715,P00004842,M,18-25,5,B,2,0,3,4.0,12.0,8265
1004621,P00234542,M,26-35,4,C,2,1,5,,,7146
1003547,P00285742,M,36-45,16,A,2,0,8,,,6176
1001490,P00338442,M,51-55,7,B,4+,1,1,16.0,,15468
1003038,P00052642,F,36-45,2,A,1,1,5,14.0,,7184
1005434,P00022542,F,26-35,7,A,1,1,5,,,1916
1003299,P00126942,F,26-35,4,B,2,0,8,,,4089
1003688,P00252842,M,18-25,6,B,1,0,8,,,9927
1001175,P00238542,F,26-35,2,A,1,0,5,14.0,,8686
1002592,P00150942,M,51-55,7,B,1,1,6,11.0,13.0,12169
1001390,P00000142,M,36-45,16,C,3,1,3,4.0,5.0,10888
1005333,P00087842,F,26-35,7,A,4+,0,12,,,1433
1000784,P00049442,M,18-25,0,C,1,0,1,8.0,,15228
1001926,P00222142,F,0-17,0,B,1,0,5,13.0,,3741
1000861,P00187442,M,26-35,7,C,0,0,2,4.0,5.0,9892
1000903,P00085342,M,55+,13,C,2,1,10,13.0,,23642
1000270,P00234542,M,51-55,14,B,2,1,5,,,6939
1004658,P00018042,M,26-35,4,B,3,1,15,16.0,,9125
1005172,P00173542,F,36-45,11,B,1,0,5,8.0,,5420
1000018,P00110742,F,18-25,3,B,3,0,1,2.0,8.0,19138
1000300,P00128242,M,26-35,7,B,4+,1,5,12.0,14.0,8806
1002240,P00260442,M,46-50,12,C,0,1,1,15.0,,15846
1001196,P00051442,F,18-25,14,C,3,0,8,17.0,,8125
1005926,P00119642,F,51-55,7,C,1,1,1,2.0,8.0,15823
1001416,P00151742,M,26-35,14,B,1,1,8,15.0,16.0,7989
1000424,P00029542,M,26-35,17,A,3,0,1,2.0,18.0,11524
1000482,P00224742,M,26-35,14,A,2,1,8,,,9858
1003061,P00025442,M,46-50,2,C,0,1,1,2.0,9.0,19648
1004118,P00259342,M,26-35,3,C,3,0,5,9.0,,6895
1001383,P00119042,F,26-35,7,A,1,0,5,,,5276
1003878,P00052442,M,36-45,16,B,4+,0,5,8.0,,5271
1000710,P00079742,M,26-35,20,A,4+,0,1,2.0,15.0,11454
1002934,P00035242,F,36-45,20,B,3,0,8,14.0,,8070
1004884,P00299142,M,36-45,14,B,1,0,5,,,8848
1005205,P00263542,M,26-35,1,B,0,1,16,,,16824
1000148,P00313242,M,51-55,17,B,3,1,8,,,9759
1004656,P00048142,M,26-35,17,B,4+,0,1,16.0,,11801
1005593,P00116742,M,51-55,16,A,1,1,11,,,4594
1000204,P00302442,M,26-35,7,B,1,1,5,6.0,,5274
1001466,P00182142,M,18-25,4,C,3,1,1,5.0,6.0,19232
1000154,P00214242,M,51-55,20,A,4+,1,1,16.0,,7821
1000899,P00071442,F,26-35,1,B,3,1,15,17.0,,16967
1001399,P00234842,M,18-25,17,C,1,0,5,6.0,16.0,8818
1003108,P00246942,M,51-55,6,B,1,1,17,,,10542
1005359,P00145242,M,18-25,16,B,3,0,2,4.0,,10115
1000117,P00059642,M,26-35,17,A,2,1,1,2.0,3.0,19661
1001639,P00258942,M,26-35,17,B,1,0,5,11.0,,3507
1001851,P00079742,M,26-35,19,B,4+,1,1,2.0,15.0,3819
1003746,P00356542,M,26-35,5,B,0,1,1,2.0,,15459
1001422,P00218042,M,36-45,17,B,3,0,5,,,1993
1003371,P00354142,M,26-35,2,A,3,0,6,8.0,,16592
1004868,P00361842,M,36-45,17,C,1,1,15,16.0,,12783
1003808,P00100642,M,26-35,7,A,2,1,5,15.0,,5404
1004371,P00130742,F,18-25,4,B,3,0,1,14.0,17.0,19496
1005492,P00000142,M,18-25,4,A,4+,1,3,4.0,5.0,10736
1004406,P00057642,M,26-35,16,B,2,1,1,15.0,16.0,19367
1005759,P00154542,F,26-35,1,A,2,0,1,2.0,,8020
1003135,P00275642,M,26-35,15,A,4+,0,8,,,7946
1003192,P00255742,M,18-25,4,C,1,1,3,4.0,,13625
1000273,P00114942,M,18-25,4,B,2,1,1,15.0,16.0,11968
1005096,P00258742,M,26-35,11,B,2,0,5,,,7185
1003004,P00158842,F,18-25,4,A,1,0,8,14.0,,5989
1000864,P00032642,F,26-35,0,B,3,0,13,16.0,,940
1003865,P00283742,F,0-17,10,C,2,0,8,,,3930
1005699,P00256642,M,36-45,15,B,4+,1,5,,,6892
1004725,P00177142,M,36-45,5,A,2,0,8,13.0,,5922
1003588,P00111942,M,26-35,2,B,4+,0,8,17.0,,9887
1000682,P00256042,M,26-35,4,C,1,0,6,8.0,16.0,20383
1005988,P00265242,M,26-35,15,B,1,1,5,8.0,,8683
1001613,P00323642,M,18-25,20,A,1,0,8,,,9887
1004865,P00252542,F,36-45,14,C,1,1,8,,,5824
1005580,P00329242,M,46-50,7,B,4+,0,5,14.0,,7192
1001242,P00033842,F,36-45,0,A,0,1,8,,,6188
1002665,P00367342,M,36-45,11,B,1,0,11,,,6147
1004480,P00195742,M,26-35,0,B,1,0,3,4.0,,10719
1000702,P00184442,M,36-45,7,B,2,1,1,6.0,8.0,15522
1004597,P00260142,F,26-35,4,B,1,1,5,14.0,,5334
1003579,P00110942,M,18-25,0,C,2,0,1,2.0,,15569
1003565,P00262242,M,26-35,18,C,2,1,1,11.0,16.0,7964
1001791,P00121042,M,18-25,4,C,1,1,15,,,12566
1002820,P00040042,F,36-45,0,A,2,0,5,,,3499
1000329,P00136342,M,36-45,7,A,1,0,4,5.0,,751
1001701,P00085342,F,26-35,4,B,1,0,10,13.0,,18986
1005208,P00277642,M,26-35,4,A,1,1,2,3.0,10.0,15936
1001930,P0096042,M,26-35,15,A,4+,0,3,4.0,12.0,8282
1005396,P00113342,M,26-35,6,C,0,0,1,8.0,17.0,19481
1000477,P00332242,M,36-45,14,A,1,0,1,16.0,,12111
1001051,P00035742,F,26-35,0,A,0,1,11,,,6085
1001447,P00029542,M,18-25,4,A,0,0,1,2.0,18.0,12066
1002173,P00000642,M,51-55,13,C,1,0,1,6.0,16.0,15735
1005561,P00220342,F,26-35,3,C,0,1,5,,,1801
1003949,P00184942,M,46-50,0,C,3,0,1,8.0,17.0,19610
1001545,P00046742,M,26-35,20,A,1,0,1,2.0,15.0,11415
1004641,P00108442,M,26-35,7,C,1,0,5,,,8742
1005364,P00150142,F,26-35,3,A,3,0,8,,,9958
1005813,P00128942,M,26-35,7,A,1,1,1,11.0,,15517
1005581,P00332242,M,26-35,0,A,1,1,1,16.0,,12054
1000531,P00231942,F,18-25,14,B,0,0,11,,,3136
1000429,P00211242,M,18-25,0,C,1,0,8,12.0,,5860
1003992,P00233042,M,26-35,4,B,1,0,1,8.0,,11652
1002847,P00127242,M,18-25,4,A,3,0,1,16.0,,4041
1000245,P00112542,M,36-45,16,B,0,0,1,11.0,15.0,15172
1002591,P00000142,M,18-25,1,C,2,1,3,4.0,5.0,10589
1001943,P00247042,M,18-25,4,B,0,0,5,14.0,,7064
1002103,P00361942,M,36-45,12,C,0,0,1,2.0,15.0,11992
1001447,P00221342,M,18-25,4,A,0,0,1,2.0,5.0,8103
1002537,P00221542,M,36-45,11,B,0,0,5,15.0,,5322
1004562,P00299142,M,36-45,10,A,1,1,5,,,8802
1005831,P00103842,M,26-35,1,A,2,1,5,,,7134
1002330,P00110942,M,46-50,7,A,1,1,1,2.0,,15871
1004788,P00100442,M,36-45,7,B,4+,0,2,4.0,5.0,9668
1002029,P00110842,F,26-35,12,A,0,0,1,2.0,5.0,19116
1002679,P00194542,F,18-25,4,A,2,0,8,14.0,,8115
1005361,P00120542,F,51-55,16,A,3,0,8,14.0,,2145
1002054,P00241442,M,26-35,12,C,4+,0,2,15.0,,9699
1003501,P00057642,F,36-45,7,C,1,0,1,15.0,16.0,15697
1000411,P00027642,F,46-50,1,B,0,1,8,,,7818
1000175,P00157542,F,26-35,2,B,1,0,8,14.0,,7774
1003453,P00074342,M,36-45,7,C,1,0,5,,,5448
1001626,P00358342,M,18-25,4,B,0,1,11,15.0,16.0,1723
1000356,P00005942,M,55+,20,C,0,1,2,4.0,9.0,12735
1002683,P00034442,M,36-45,7,C,1,1,1,14.0,16.0,11681
1001676,P00125042,M,18-25,4,B,4+,0,11,,,7582
1001051,P00057742,F,26-35,0,A,0,1,2,8.0,18.0,16133
1005940,P00034142,M,51-55,12,C,1,1,8,13.0,16.0,7820
1002864,P00251642,F,36-45,3,C,1,0,1,2.0,4.0,3835
1004089,P00056142,M,26-35,7,A,1,0,5,8.0,,5348
1005536,P00061742,M,26-35,16,B,2,1,5,8.0,,5330
1002657,P00271142,F,0-17,10,C,1,0,5,,,8725
1003224,P00140742,F,26-35,14,A,3,1,1,15.0,,15745
1000238,P00026642,F,51-55,7,B,0,0,8,,,6081
1005531,P00317442,M,51-55,17,C,0,1,1,8.0,,11453
1001107,P00145842,F,51-55,1,C,1,1,4,5.0,,2827
1002972,P00208342,M,26-35,4,A,3,1,1,16.0,,11707
1003231,P00198042,M,26-35,7,A,1,1,11,16.0,,7561
1006003,P00004342,F,46-50,17,C,1,0,8,,,8122
1003345,P00228642,M,26-35,7,C,4+,0,5,18.0,,6905
1002670,P00344442,M,36-45,6,B,1,0,5,8.0,14.0,5339
1001889,P00205942,M,18-25,14,B,2,0,5,8.0,14.0,7148
1002929,P00081142,M,18-25,2,A,4+,0,6,8.0,14.0,16521
1004390,P00034742,M,26-35,0,B,2,0,5,14.0,17.0,8783
1005047,P00285842,M,46-50,6,C,1,0,5,,,5267
1003045,P00140742,M,46-50,1,B,2,1,1,15.0,,8315
1002001,P00248142,M,51-55,1,A,1,1,5,,,3716
1004447,P00003242,M,46-50,5,B,0,1,8,15.0,,6122
1003997,P00016842,M,36-45,17,B,1,1,1,2.0,15.0,15160
1004121,P00181842,M,46-50,7,B,3,0,11,,,7558
1001921,P00037142,M,55+,12,C,2,0,1,2.0,5.0,15184
1000326,P00211242,M,51-55,11,B,1,1,8,12.0,,6102
1004785,P00255742,F,26-35,14,A,0,1,3,4.0,,10702
1004325,P00265542,M,26-35,0,C,4+,1,5,8.0,,1741
1001817,P00270942,M,36-45,1,A,3,0,1,2.0,15.0,11846
1005995,P00195742,F,36-45,1,C,2,1,3,4.0,,13608
1005059,P00204342,M,46-50,16,C,1,1,15,16.0,,12953
1004330,P00108542,F,46-50,6,B,2,1,5,8.0,14.0,6953
1003829,P00205942,F,26-35,1,B,1,0,5,8.0,14.0,8590
1001550,P00214442,M,18-25,4,C,1,0,8,,,9907
1003547,P00173442,M,36-45,16,A,2,0,8,13.0,,7992
1003921,P00309242,M,26-35,14,C,2,1,5,8.0,,5310
1002348,P00184142,M,51-55,12,C,4+,1,8,14.0,,6020
1004823,P00220442,M,18-25,4,B,0,1,5,14.0,,6949
1004354,P00266442,M,36-45,14,B,2,0,5,,,7105
1001936,P00295742,M,36-45,0,C,1,0,8,,,9730
1004083,P00320042,M,55+,14,A,0,0,1,8.0,,4362
1003830,P00043342,M,18-25,4,C,1,0,8,14.0,,8049
1004789,P00036842,M,36-45,2,A,0,0,1,14.0,16.0,11605
1003530,P00358242,M,26-35,0,C,1,0,8,,,7995
1001733,P00102342,M,18-25,14,B,0,1,8,14.0,17.0,6133
1000202,P00316442,M,18-25,4,A,3,0,5,14.0,,5217
1004834,P00117442,F,46-50,9,C,1,1,5,14.0,,7000
1003588,P00080342,M,26-35,2,B,4+,0,1,6.0,8.0,19519
1002115,P00002142,M,36-45,17,C,1,0,1,5.0,8.0,11827
1005650,P00110942,F,36-45,12,B,2,1,1,2.0,,11634
1000715,P00190142,M,18-25,0,B,1,0,3,4.0,5.0,8436
1001805,P00100442,M,18-25,4,C,0,0,2,4.0,5.0,12794
1003997,P00016942,M,36-45,17,B,1,1,5,,,5320
1003246,P00286742,F,36-45,1,B,1,1,1,16.0,,7657
1003669,P00127242,M,26-35,14,A,2,0,1,16.0,,11371
1004975,P00103042,M,36-45,0,C,3,0,1,14.0,,15392
1004646,P00286642,F,26-35,6,B,2,0,11,14.0,,4484
1001938,P00144042,F,26-35,2,C,1,1,2,3.0,4.0,9910
1004033,P00037142,M,26-35,6,B,1,0,1,2.0,5.0,19358
1003425,P00117542,M,18-25,20,A,1,0,18,,,3829
1000713,P00113642,M,36-45,7,B,3,0,8,,,9765
1002457,P00227042,M,26-35,0,B,0,1,11,,,3018
1003902,P00221842,M,26-35,5,C,2,0,1,8.0,,19465
1004867,P00044442,M,26-35,16,A,3,0,1,16.0,,15463
1003265,P00158242,M,26-35,15,A,1,0,6,8.0,,8577
1004744,P00265242,M,51-55,15,C,1,0,5,8.0,,7036
1005468,P00195342,M,26-35,12,A,1,0,2,5.0,,6387
1003600,P00139542,M,36-45,20,B,4+,1,5,,,8883
1003067,P00085642,F,26-35,0,A,1,0,5,14.0,,6940
1004478,P00003242,M,0-17,12,A,1,0,8,15.0,,9749
1003621,P00343042,M,18-25,4,B,3,0,5,18.0,,5212
1002468,P00194542,M,51-55,1,A,4+,0,8,14.0,,5977
1005699,P00271042,M,36-45,15,B,4+,1,6,16.0,,16164
1000840,P00118942,F,26-35,3,C,1,1,8,,,9868
1001879,P00223542,M,26-35,4,C,1,1,1,8.0,17.0,12074
1004332,P00293142,F,26-35,3,C,4+,1,5,,,3622
1004089,P00279542,M,26-35,7,A,1,0,8,,,7762
1002486,P00134342,M,18-25,12,A,1,0,5,,,5188
1002669,P00312842,M,46-50,0,C,1,0,16,,,8358
1000985,P00301242,M,26-35,4,C,0,0,5,,,6911
1003261,P00198242,M,46-50,20,B,1,1,2,4.0,9.0,3283
1001243,P00297642,M,36-45,15,B,4+,1,8,,,6065
1003503,P00155342,M,18-25,4,B,0,0,5,13.0,,8643
1001609,P00025942,F,36-45,9,B,3,0,8,14.0,,7989
1000062,P00288842,F,36-45,3,A,1,0,8,14.0,,6000
1000195,P00357342,M,26-35,12,B,4+,1,8,,,9778
1005306,P00115442,F,26-35,17,B,4+,0,8,,,7839
1003890,P00216342,M,18-25,4,C,3,0,3,4.0,5.0,11065
1001367,P00074342,M,26-35,12,C,1,0,5,,,6931
1005158,P00180342,F,18-25,4,C,4+,0,11,,,7561
1004042,P00270042,M,36-45,15,B,3,1,8,14.0,,4227
1000631,P00212142,M,36-45,17,C,3,1,8,,,5854
1004979,P00353242,M,36-45,2,B,1,1,5,,,5167
1004887,P00112442,M,18-25,2,B,1,1,6,8.0,,20308
1002820,P00101142,F,36-45,0,A,2,0,8,,,9815
1004016,P00288342,M,51-55,0,B,1,0,8,,,4175
1003546,P00313642,M,26-35,20,B,3,0,6,10.0,,16233
1000088,P00031042,F,46-50,1,C,1,1,8,,,7855
1001019,P00177642,M,36-45,1,A,4+,1,8,,,7851
1000749,P00113342,M,36-45,18,B,0,0,1,8.0,17.0,15597
